time,site,easting,northing,Year,richness,ca1.score
t1,S497,431668,528523,1991,7,-0.746299653
t1,S497,431668,528523,1992,9,-1.066983066
t1,S498,437721,530688,1991,10,-0.700728762
t1,S498,437721,530688,1992,13,-0.359572276
t1,S499,429761,526209,1991,3,-0.381919568
t1,S499,429761,526209,1992,8,-0.938605899
t1,S500,421928,400404,1991,11,0.725916137
t1,S500,421928,400404,1992,17,-0.119645811
t1,S501,428189,510122,1991,22,-0.003237978
t1,S501,428189,510122,1992,28,0.08520544
t1,S502,421396,510404,1991,26,0.095576816
t1,S502,421396,510404,1992,26,-0.166410582
t1,S503,421193,515884,1991,20,-0.009883511
t1,S503,421193,515884,1992,20,0.079792409
t1,S504,415643,517574,1991,23,0.598918765
t1,S504,415643,517574,1992,24,0.388873443
t1,S505,425623,399069,1991,16,0.07147252
t1,S505,425623,399069,1992,7,-0.142661997
t1,S506,408654,513253,1991,24,0.650876392
t1,S506,408654,513253,1993,22,0.942340321
t1,S507,399499,513240,1991,26,0.695749168
t1,S507,399499,513240,1993,20,0.859609535
t1,S508,400883,520031,1991,26,1.010073839
t1,S508,400883,520031,1993,31,0.784981365
t1,S509,398885,523996,1991,14,1.107630636
t1,S509,398885,523996,1993,21,1.213053193
t1,S510,395901,524041,1991,24,0.808874075
t1,S510,395901,524041,1993,26,0.748214707
t1,S511,386700,520900,1991,15,1.164925399
t1,S511,386700,520900,1993,19,1.244730386
t1,S512,466727,521251,1991,11,-0.406936669
t1,S512,466727,521251,1993,16,-0.102655589
t1,S513,471249,519079,1993,15,0.864987034
t1,S514,469996,515401,1991,18,0.376315908
t1,S514,469996,515401,1993,21,0.815213038
t1,S515,433846,389733,1991,20,-0.096522316
t1,S515,433846,389733,1992,20,0.135689034
t1,S521,410916,411254,1991,6,-0.629527542
t1,S521,410916,411254,1992,12,-0.109422122
t1,S522,414884,633508,1993,23,0.349333682
t1,S523,389000,647000,1991,25,0.089931195
t1,S523,389000,647000,1992,22,0.036236939
t1,S523,389000,647000,1993,25,-0.015990087
t1,S524,392355,423268,1991,8,0.848630688
t1,S524,392355,423268,1992,8,0.820938119
t1,S529,490387,429746,1991,18,-0.836418307
t1,S529,490387,429746,1992,24,-0.660114212
t1,S532,482670,505219,1991,17,0.847651082
t1,S532,482670,505219,1992,21,0.665061422
t1,S532,482670,505219,1993,26,0.671848336
t1,S537,441187,453188,1991,26,0.086593979
t1,S538,439497,453518,1991,28,-0.001119714
t1,S539,448257,456271,1991,25,-0.434162743
t1,S540,409427,476739,1991,22,1.023275982
t1,S540,409427,476739,1992,27,0.769224575
t1,S542,415772,465512,1991,24,0.666566212
t1,S542,415772,465512,1992,27,0.577461987
t1,S543,435045,456468,1991,24,0.148911606
t1,S544,392218,487759,1991,21,0.003277181
t1,S544,392218,487759,1992,18,0.275619456
t1,S545,429463,457751,1991,16,-0.256269849
t1,S545,429463,457751,1992,17,-0.499033155
t1,S545,429463,457751,1993,19,-0.180265036
t1,S546,424666,437128,1991,11,-0.485034616
t1,S547,479644,484390,1991,22,0.494797039
t1,S547,479644,484390,1992,26,0.30052221
t1,S548,433265,385805,1991,19,0.008235649
t1,S549,468607,479910,1991,27,0.435270415
t1,S549,468607,479910,1992,28,0.303039026
t1,S550,425578,445915,1991,17,-0.232459985
t1,S550,425578,445915,1992,21,0.125382835
t1,S551,432268,388595,1991,29,0.370546191
t1,S551,432268,388595,1992,28,0.439563724
t1,S552,440850,362141,1991,11,-0.247658146
t1,S553,442427,390486,1991,4,-0.739475127
t1,S554,404732,456247,1991,17,0.697709535
t1,S554,404732,456247,1992,21,0.888969291
t1,S555,405852,423334,1991,16,-0.196295815
t1,S555,405852,423334,1992,11,-0.472698892
t1,S555,405852,423334,1993,16,-0.431248911
t1,S556,403416,418775,1991,19,0.123627425
t1,S556,403416,418775,1992,15,0.17602438
t1,S557,404523,420437,1991,15,0.197944539
t1,S557,404523,420437,1992,11,0.024416842
t1,S558,479564,475361,1991,24,0.224619457
t1,S559,466514,479389,1991,28,0.152385655
t1,S559,466514,479389,1992,33,0.082476711
t1,S560,435909,375484,1991,23,0.256494099
t1,S561,424602,403882,1991,18,-0.218137561
t1,S561,424602,403882,1992,17,-0.188048211
t1,S563,474462,485312,1991,23,0.761881054
t1,S563,474462,485312,1992,27,0.553681971
t1,S564,474463,479091,1991,21,0.172127492
t1,S565,435767,386381,1991,9,-0.66960079
t1,S565,435767,386381,1992,12,-0.282868208
t1,S566,432794,382271,1991,20,0.571551179
t1,S566,432794,382271,1992,27,0.514401676
t1,S567,443416,384320,1991,3,-0.458409166
t1,S568,419645,403615,1991,5,-0.577922119
t1,S568,419645,403615,1992,9,-0.39480567
t1,S569,427654,417806,1991,12,-0.568270103
t1,S569,427654,417806,1992,8,-0.767916154
t1,S570,444579,378452,1991,8,-0.577687465
t1,S571,422619,420934,1991,4,-0.994441176
t1,S571,422619,420934,1992,8,-0.551324324
t1,S571,422619,420934,1993,5,-0.143999354
t1,S572,439100,370368,1991,12,-0.625262795
t1,S573,477680,518063,1991,28,0.502116552
t1,S573,477680,518063,1992,21,0.603778456
t1,S574,516473,454777,1991,5,-0.727496303
t1,S575,424556,422795,1991,6,-0.787890405
t1,S575,424556,422795,1992,8,-0.978329347
t1,S576,443296,471412,1991,26,-0.193344924
t1,S576,443296,471412,1992,25,-0.062788265
t1,S577,436389,479785,1991,17,-0.169354665
t1,S577,436389,479785,1992,22,-0.538421875
t1,S578,431872,491772,1991,26,0.507163713
t1,S578,431872,491772,1992,27,0.298912598
t1,S579,393035,454082,1991,25,0.377304628
t1,S579,393035,454082,1992,22,0.296570427
t1,S580,443729,379908,1991,13,-0.463379795
t1,S581,483363,482307,1991,21,0.158677374
t1,S581,483363,482307,1992,18,-0.099624845
t1,S582,445604,404705,1991,6,-0.575025229
t1,S582,445604,404705,1992,7,-1.064907832
t1,S583,409190,489411,1991,19,1.017641554
t1,S583,409190,489411,1992,27,0.696511178
t1,S584,427067,478780,1991,22,0.50792715
t1,S584,427067,478780,1992,26,0.252195987
t1,S585,429337,489683,1991,21,-0.666158336
t1,S585,429337,489683,1992,26,-0.778619371
t1,S586,439684,466992,1991,30,-0.127936503
t1,S587,423113,446457,1991,27,0.599345669
t1,S587,423113,446457,1992,29,0.443083292
t1,S588,456501,416142,1992,12,-0.967293921
t1,S588,456501,416142,1993,20,-0.951175187
t1,S589,503710,456676,1991,28,-0.412037895
t1,S589,503710,456676,1992,25,-0.425788192
t1,S590,478602,214611,1991,15,-1.294789093
t1,S594,487094,157785,1991,11,-1.045886499
t1,S594,487094,157785,1992,15,-1.068264984
t1,S595,453407,248805,1992,22,-0.323873478
t1,S596,457645,198750,1991,15,-0.523454567
t1,S597,476340,168870,1991,23,-0.677553649
t1,S597,476340,168870,1992,22,-1.093867173
t1,S598,428206,201044,1991,23,-0.629638691
t1,S599,488270,170310,1991,13,-0.974230662
t1,S599,488270,170310,1993,10,-0.765477956
t1,S600,527610,145100,1991,11,-0.995618533
t1,S600,527610,145100,1993,18,-0.672635412
t1,S613,425779,445876,1991,16,0.235296406
t1,S613,425779,445876,1992,26,-0.036034869
t1,S617,510949,211734,1993,4,-0.291692833
t1,S618,511323,211248,1993,4,-0.291692833
t1,S619,510395,211720,1993,4,-0.536894299
t1,S622,509860,221020,1992,5,-0.657027275
t1,S625,549030,205850,1992,10,-0.543549561
t1,S626,514991,206554,1992,12,-0.712506042
t1,S626,514991,206554,1993,15,-0.894373916
t1,S629,418788,445491,1991,18,-0.064895505
t1,S629,418788,445491,1992,21,0.275539473
t1,S630,550065,224588,1992,21,-1.095586527
t1,S631,514912,204011,1992,31,-0.662724711
t1,S631,514912,204011,1993,29,-0.692613436
t1,S632,555100,194300,1991,10,-0.581502732
t1,S634,556400,192200,1991,7,-0.465956759
t1,S634,556400,192200,1993,8,-0.385428306
t1,S635,427010,413243,1991,17,-0.328368631
t1,S635,427010,413243,1992,20,-0.47758434
t1,S636,550100,189800,1991,11,-0.755925741
t1,S636,550100,189800,1993,8,-0.885558897
t1,S637,553350,206850,1992,17,-0.613150701
t1,S638,515100,180140,1991,6,-0.738464558
t1,S639,510565,171030,1991,15,-1.216935587
t1,S639,510565,171030,1992,13,-1.127523227
t1,S640,538500,208200,1991,17,-1.366519552
t1,S641,529771,219790,1991,17,-1.014520058
t1,S642,536450,195700,1991,18,-1.332200573
t1,S643,547800,198000,1991,10,-0.686334206
t1,S643,547800,198000,1992,9,-1.010600163
t1,S644,550300,197400,1991,14,-0.995562728
t1,S644,550300,197400,1992,27,-1.214103338
t1,S645,537151,172408,1991,7,-0.767742157
t1,S646,504157,183566,1991,24,-0.473256089
t1,S647,514222,201418,1991,21,-0.418183833
t1,S647,514222,201418,1992,26,-0.513906711
t1,S647,514222,201418,1993,28,-0.666057731
t1,S648,512029,198067,1991,12,-0.539043011
t1,S649,521165,207696,1991,10,-0.718430339
t1,S650,515600,201500,1991,13,-0.677292384
t1,S650,515600,201500,1992,20,-1.032903231
t1,S650,515600,201500,1993,15,-0.801604357
t1,S651,523254,202380,1992,10,-0.673900434
t1,S653,511309,184709,1991,5,-1.0500986
t1,S655,548865,214960,1991,20,-1.139907614
t1,S655,548865,214960,1992,18,-1.235894384
t1,S656,518163,203619,1991,25,-0.932884425
t1,S656,518163,203619,1992,22,-0.946621297
t1,S656,518163,203619,1993,25,-0.935222185
t1,S658,537450,174390,1991,8,-0.720466633
t1,S660,399731,463920,1991,22,0.790154927
t1,S660,399731,463920,1992,17,0.647156453
t1,S661,549300,219200,1991,14,-0.845016803
t1,S661,549300,219200,1992,23,-1.010343133
t1,S662,515537,205438,1991,19,-0.507511794
t1,S662,515537,205438,1992,21,-0.919625404
t1,S662,515537,205438,1993,17,-0.587842656
t1,S663,533855,192488,1991,8,-1.007012946
t1,S664,511874,218297,1991,9,-0.52611479
t1,S664,511874,218297,1992,12,-0.549075812
t1,S667,549030,217620,1992,20,-0.944098982
t1,S668,501700,198750,1993,28,-0.240364407
t1,S669,520754,218006,1991,26,-0.434189823
t1,S669,520754,218006,1992,30,-0.514280783
t1,S670,541700,211300,1991,26,-0.486930895
t1,S670,541700,211300,1992,30,-0.708935381
t1,S670,541700,211300,1993,23,-0.813216135
t1,S673,549800,219100,1991,7,-0.597689014
t1,S674,550600,220100,1991,10,-0.531605657
t1,S676,546600,196900,1992,17,-0.553780782
t1,S677,524005,189066,1991,8,-0.743665072
t1,S678,521700,189400,1991,7,-0.706786012
t1,S679,532700,213300,1991,30,-0.330093691
t1,S680,539400,201100,1991,7,-0.761459196
t1,S681,510414,178779,1991,11,-0.881138181
t1,S682,511165,174665,1991,15,-1.434725735
t1,S683,523041,203923,1991,8,-0.924767118
t1,S683,523041,203923,1992,9,-0.542989103
t1,S683,523041,203923,1993,12,-0.698995465
t1,S684,542353,187109,1991,14,-1.066808822
t1,S684,542353,187109,1992,21,-0.89040043
t1,S685,547760,200450,1991,10,-0.501573364
t1,S686,527885,166886,1991,15,-0.899869822
t1,S686,527885,166886,1993,18,-0.954563381
t1,S689,501300,188350,1991,26,-0.32139378
t1,S689,501300,188350,1992,23,-0.172771498
t1,S691,505809,180966,1991,15,-0.869204752
t1,S692,513830,207452,1992,7,-0.794330444
t1,S692,513830,207452,1993,13,-0.74872519
t1,S693,403199,461076,1991,18,0.344051484
t1,S693,403199,461076,1992,20,0.82625931
t1,S694,529500,165450,1993,12,-1.184724657
t1,S695,502654,206341,1991,10,-0.859622244
t1,S695,502654,206341,1992,11,-1.11257348
t1,S696,497900,199600,1991,22,-0.796404776
t1,S696,497900,199600,1993,27,-0.441045279
t1,S699,509072,196255,1991,23,-1.023897027
t1,S699,509072,196255,1992,23,-1.009532177
t1,S700,504505,188290,1991,20,-0.63760152
t1,S701,548900,212500,1992,19,-1.085121843
t1,S702,528195,165255,1991,14,-0.926804209
t1,S702,528195,165255,1993,20,-0.81856306
t1,S704,529835,209755,1991,24,-0.52166545
t1,S704,529835,209755,1992,24,-0.604966414
t1,S705,527886,213403,1991,26,-0.136128418
t1,S705,527886,213403,1992,27,-0.312032739
t1,S706,537056,227494,1991,18,-0.834857129
t1,S709,539165,224801,1991,19,-0.505511159
t1,S710,556104,204058,1992,23,-0.997576294
t1,S711,521400,172950,1991,9,-0.901866968
t1,S711,521400,172950,1993,7,-0.975562869
t1,S712,542420,216910,1991,30,-0.50483991
t1,S712,542420,216910,1993,20,-0.481111139
t1,S713,528700,220400,1991,10,-0.504459933
t1,S714,433292,168770,1991,31,-0.45580016
t1,S714,433292,168770,1992,31,-0.557027535
t1,S715,408314,450001,1991,15,0.358440168
t1,S715,408314,450001,1992,22,0.622786681
t1,S721,443144,445827,1991,21,0.129909483
t1,S721,443144,445827,1992,26,-0.126537917
t1,S723,444393,389905,1991,10,-0.625455393
t1,S724,438279,374317,1991,6,-0.793615431
t1,S725,429204,171377,1991,30,-0.54740347
t1,S725,429204,171377,1992,24,-0.481996935
t1,S727,470932,207054,1991,3,-0.548712436
t1,S730,465808,163322,1993,25,-0.301291446
t1,S734,473815,206167,1991,11,-0.959765265
t1,S736,412198,186904,1992,22,-0.739981696
t1,S737,455643,163097,1992,18,0.099278248
t1,S738,469812,169159,1992,15,-0.5776524
t1,S738,469812,169159,1993,20,-0.462861402
t1,S739,464684,208323,1992,14,-0.442933874
t1,S745,440197,196210,1992,10,-0.6345517
t1,S747,430305,167945,1992,22,-0.677665475
t1,S750,496543,143651,1992,18,-0.552695187
t1,S751,467899,197504,1991,19,-0.458845132
t1,S753,448014,230108,1992,16,-0.673494108
t1,S755,461312,225601,1991,7,-0.204426833
t1,S757,424618,189653,1991,24,-0.400890578
t1,S758,424417,189968,1991,23,-0.92415754
t1,S759,464233,174102,1991,18,-0.847445538
t1,S760,464522,176792,1991,14,-0.662592681
t1,S760,464522,176792,1992,15,-1.016585839
t1,S761,416387,198181,1991,12,-0.864221418
t1,S762,449616,239232,1991,16,-0.636210806
t1,S762,449616,239232,1993,18,-0.433506295
t1,S763,478462,215578,1991,19,-0.880927328
t1,S763,478462,215578,1993,15,-0.823935881
t1,S764,444239,217003,1991,22,-0.656299317
t1,S764,444239,217003,1992,25,-0.622764779
t1,S765,447257,247790,1991,20,-1.214303368
t1,S765,447257,247790,1992,18,-0.942075733
t1,S766,461807,206231,1991,23,-0.944973279
t1,S766,461807,206231,1992,16,-0.735577691
t1,S767,445530,196122,1991,31,-0.498112623
t1,S767,445530,196122,1992,30,-0.591389126
t1,S768,446691,196861,1991,17,-0.591398437
t1,S768,446691,196861,1992,14,-0.783445188
t1,S769,480583,212858,1991,14,-0.981172156
t1,S770,434618,494396,1991,21,-0.725558695
t1,S771,423282,213873,1991,21,-0.502927187
t1,S771,423282,213873,1992,20,-0.056869347
t1,S772,427804,218466,1991,17,-0.574288977
t1,S773,437717,224935,1992,22,0.007757917
t1,S778,489781,179854,1991,14,-0.955815289
t1,S778,489781,179854,1992,13,-1.0579833
t1,S778,489781,179854,1993,17,-0.963937249
t1,S779,437731,484778,1991,15,-0.924220025
t1,S780,463980,157560,1991,21,-0.413027073
t1,S781,459031,172038,1992,36,-0.325461193
t1,S782,443930,219580,1991,30,-0.259977114
t1,S782,443930,219580,1992,28,-0.247880857
t1,S783,444679,219830,1991,25,-0.291066055
t1,S783,444679,219830,1992,28,-0.246256248
t1,S785,466388,222480,1991,12,-0.868370534
t1,S786,465224,219509,1991,12,-0.538236541
t1,S788,486203,158108,1991,12,-1.051295896
t1,S788,486203,158108,1992,12,-1.225272484
t1,S790,418023,219756,1991,30,-0.143083784
t1,S790,418023,219756,1993,29,-0.016856539
t1,S791,416366,222549,1991,32,-0.23584286
t1,S791,416366,222549,1993,30,-0.129883801
t1,S792,447475,234663,1991,24,-0.725594297
t1,S792,447475,234663,1993,23,-1.164672715
t1,S793,461842,168631,1993,25,-1.006793588
t1,S795,422731,169574,1991,31,-0.449817464
t1,S795,422731,169574,1992,30,-0.312340095
t1,S797,417863,217640,1991,26,-0.202118446
t1,S797,417863,217640,1992,34,-0.215519213
t1,S799,466801,206544,1991,26,-0.94448362
t1,S802,425034,222917,1991,18,-1.337800577
t1,S803,422460,230520,1991,11,-0.435923403
t1,S805,434972,503636,1991,18,-0.92451002
t1,S806,490430,182710,1991,32,-0.7054625
t1,S808,479862,170424,1991,14,-0.723338354
t1,S808,479862,170424,1993,17,-0.56922244
t1,S810,445255,169534,1991,22,-0.325703376
t1,S810,445255,169534,1992,29,-0.397380208
t1,S810,445255,169534,1993,32,-0.13716894
t1,S811,487777,192372,1991,11,-0.70749537
t1,S811,487777,192372,1993,10,-0.71833684
t1,S812,489550,186492,1991,16,-0.724077096
t1,S812,489550,186492,1993,18,-0.269820606
t1,S813,496750,180350,1992,9,-1.347298494
t1,S814,473820,160110,1991,31,-0.672363821
t1,S814,473820,160110,1992,34,-0.54361416
t1,S815,440196,201720,1991,31,-0.597231585
t1,S815,440196,201720,1992,35,-0.778966064
t1,S818,487320,132660,1991,18,-0.354413962
t1,S818,487320,132660,1992,20,-0.158618836
t1,S819,480820,136690,1991,24,-0.281199622
t1,S819,480820,136690,1992,28,-0.218308185
t1,S821,486010,146630,1991,21,-0.89380337
t1,S821,486010,146630,1992,22,-0.693551926
t1,S825,463538,176755,1991,31,-1.21872499
t1,S825,463538,176755,1992,28,-1.002012904
t1,S829,476447,183083,1991,29,-1.378505431
t1,S829,476447,183083,1992,30,-1.385254595
t1,S829,476447,183083,1993,29,-1.509417116
t1,S832,411074,193976,1991,26,-0.877370846
t1,S832,411074,193976,1992,31,-0.963472304
t1,S833,517440,167824,1991,21,-1.068209252
t1,S833,517440,167824,1993,24,-1.071089755
t1,S834,494560,177670,1991,25,-1.118377549
t1,S834,494560,177670,1992,23,-1.07139513
t1,S835,479666,215281,1991,25,-1.1874487
t1,S835,479666,215281,1992,23,-1.240431192
t1,S839,457975,193828,1991,37,-0.99033056
t1,S839,457975,193828,1992,37,-0.690612292
t1,S840,428643,204076,1991,14,-0.719214389
t1,S840,428643,204076,1992,13,-1.007252888
t1,S841,427758,204885,1991,22,-0.422686096
t1,S841,427758,204885,1992,19,-0.262584809
t1,S843,480115,138252,1991,20,-0.35864718
t1,S845,419814,187939,1991,6,-1.032605299
t1,S845,419814,187939,1992,8,-0.877226829
t1,S846,526600,146620,1991,10,-1.118062044
t1,S846,526600,146620,1993,12,-0.857796641
t1,S847,470835,207077,1991,23,-0.871655518
t1,S847,470835,207077,1993,23,-0.499955714
t1,S848,433015,168147,1992,24,-0.279443968
t1,S849,412205,187250,1991,6,-0.72871286
t1,S849,412205,187250,1993,14,-0.771519042
t1,S850,413412,184886,1991,14,-0.769311506
t1,S850,413412,184886,1993,16,-0.528500936
t1,S851,411910,192619,1991,10,-1.068313553
t1,S851,411910,192619,1993,16,-0.900836222
t1,S853,419475,169594,1991,23,-0.369739028
t1,S853,419475,169594,1992,26,-0.304600232
t1,S855,463472,176238,1991,35,-0.480882089
t1,S855,463472,176238,1992,37,-0.413442635
t1,S856,452744,213917,1991,24,-1.412368648
t1,S856,452744,213917,1992,22,-1.133435751
t1,S857,453388,201886,1991,10,-0.786177305
t1,S857,453388,201886,1992,10,-0.650970414
t1,S858,476850,135470,1991,16,-0.338290853
t1,S859,439982,195603,1991,32,-0.704235299
t1,S861,526910,145000,1992,10,-0.716334286
t1,S863,517950,150230,1991,22,-1.159866849
t1,S863,517950,150230,1992,25,-1.089399616
t1,S867,527120,142230,1993,12,-0.890621495
t1,S868,469563,154251,1991,32,-0.413620471
t1,S868,469563,154251,1993,32,-0.26389132
t1,S869,471580,164750,1991,32,-0.524385125
t1,S871,468315,158325,1991,34,-0.606374321
t1,S871,468315,158325,1993,29,-0.368786362
t1,S873,422550,199080,1991,29,-0.63035191
t1,S873,422550,199080,1992,32,-0.117379987
t1,S874,522607,146637,1991,17,-0.603553994
t1,S874,522607,146637,1992,23,-0.510772859
t1,S876,458784,221534,1991,13,-1.240645508
t1,S876,458784,221534,1993,13,-1.293595246
t1,S877,473055,173833,1991,21,-1.177338847
t1,S877,473055,173833,1993,25,-0.897136281
t1,S878,410746,193378,1991,21,-0.715718311
t1,S878,410746,193378,1993,28,-0.911894293
t1,S879,452906,162811,1991,17,-0.191934359
t1,S879,452906,162811,1992,25,-0.339870638
t1,S879,452906,162811,1993,25,-0.145289077
t1,S880,445193,169283,1991,29,-0.306394231
t1,S880,445193,169283,1992,29,-0.099817039
t1,S880,445193,169283,1993,33,-0.266373063
t1,S882,456680,216905,1991,14,-0.922752295
t1,S882,456680,216905,1993,15,-1.073788372
t1,S885,449096,167252,1991,33,-0.405361521
t1,S885,449096,167252,1992,31,-0.193556555
t1,S885,449096,167252,1993,35,-0.225564208
t1,S887,470575,171052,1991,37,-1.174977316
t1,S887,470575,171052,1992,34,-1.538962023
t1,S888,461323,199977,1991,16,-0.544249161
t1,S888,461323,199977,1992,22,-0.56729166
t1,S889,411762,188024,1992,10,-0.993186462
t1,S890,430764,205772,1991,12,-0.712681589
t1,S891,558100,215600,1991,27,-0.964748671
t1,S892,495350,161950,1991,18,-0.339653636
